artifact_id,copied_filename,original_filename,original_path,archive_path,tier,artifact_type,experiment,dataset_version,model,relevance,source_commit,date,sha256,file_size,original_or_derived,description
ART_0088,current_final_roc_curves.png,roc_curves.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/figures/final/roc_curves.png,Research Paper/04_RESULTS/02_CURRENT_FINAL_EXPERIMENT/04_FIGURES/current_final_roc_curves.png,TIER A,general,CURRENT_FINAL_EXPERIMENT,Dataset 3 (Final Balanced),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 16:12:28,c5636ac0b5543d2732d0753b00d87641e08e2e1562c621c1d8d72bb4a9267fbe,299963,ORIGINAL-COPY,Copied from figures/final/roc_curves.png
ART_0089,current_final_stress_test_degradation.png,stress_test_degradation.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/figures/final/stress_test_degradation.png,Research Paper/06_ROBUSTNESS/01_RESULTS/current_final_stress_test_degradation.png,TIER A,general,CURRENT_FINAL_EXPERIMENT,Dataset 3 (Final Balanced),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 16:12:28,63c866addb2bd6384d8c9c5b122981ac76c6b14e3e21277476c712c2def377c3,161891,ORIGINAL-COPY,Copied from figures/final/stress_test_degradation.png
ART_0090,first_experiment_ablation_comparison.png,ablation_comparison.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/figures/model_1_initial_dataset/run1/ablation_comparison.png,Research Paper/04_RESULTS/01_FIRST_EXPERIMENT/04_FIGURES/first_experiment_ablation_comparison.png,TIER A,general,FIRST_EXPERIMENT,Dataset 1 (Initial Synthetic),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:15:21,1cdd1f6a1048cdd3dbde621c9d46fc404f8ebff03d3440e25bc43dc3024279b4,175125,ORIGINAL-COPY,Copied from figures/model_1_initial_dataset/run1/ablation_comparison.png
ART_0091,first_experiment_auc_comparison.png,auc_comparison.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/figures/model_1_initial_dataset/run1/auc_comparison.png,Research Paper/04_RESULTS/01_FIRST_EXPERIMENT/04_FIGURES/first_experiment_auc_comparison.png,TIER A,general,FIRST_EXPERIMENT,Dataset 1 (Initial Synthetic),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:15:21,eb0dc0015b7aecfbd398b8d89bfcb0b5468c5f45c1e9db7ee0361fc9575941dd,186827,ORIGINAL-COPY,Copied from figures/model_1_initial_dataset/run1/auc_comparison.png
ART_0092,first_experiment_calibration_attention.png,calibration_attention.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/figures/model_1_initial_dataset/run1/calibration_attention.png,Research Paper/04_RESULTS/01_FIRST_EXPERIMENT/04_FIGURES/first_experiment_calibration_attention.png,TIER A,general,FIRST_EXPERIMENT,Dataset 1 (Initial Synthetic),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:15:22,96626b61645b5549def1d7493d84d73810e96e041822e8527733e64bae4c2632,133916,ORIGINAL-COPY,Copied from figures/model_1_initial_dataset/run1/calibration_attention.png
ART_0093,first_experiment_confusion_matrix_attention.png,confusion_matrix_attention.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/figures/model_1_initial_dataset/run1/confusion_matrix_attention.png,Research Paper/04_RESULTS/01_FIRST_EXPERIMENT/04_FIGURES/first_experiment_confusion_matrix_attention.png,TIER A,general,FIRST_EXPERIMENT,Dataset 1 (Initial Synthetic),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:15:21,f032bbe2dff93d3a70862ba03ac8a2820f8adb33b679b30b87752af561245b11,89189,ORIGINAL-COPY,Copied from figures/model_1_initial_dataset/run1/confusion_matrix_attention.png
ART_0094,first_experiment_pr_curves.png,pr_curves.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/figures/model_1_initial_dataset/run1/pr_curves.png,Research Paper/04_RESULTS/01_FIRST_EXPERIMENT/04_FIGURES/first_experiment_pr_curves.png,TIER A,general,FIRST_EXPERIMENT,Dataset 1 (Initial Synthetic),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:15:21,2b4b59d9681a98cfbe18280d818cd77a0a3898704332b87229b71b6d3142d51e,227563,ORIGINAL-COPY,Copied from figures/model_1_initial_dataset/run1/pr_curves.png
ART_0095,first_experiment_roc_curves.png,roc_curves.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/figures/model_1_initial_dataset/run1/roc_curves.png,Research Paper/04_RESULTS/01_FIRST_EXPERIMENT/04_FIGURES/first_experiment_roc_curves.png,TIER A,general,FIRST_EXPERIMENT,Dataset 1 (Initial Synthetic),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:15:21,edef78353959ecbd5f9835153cec2712cceafc9f0953870909d75230f288b228,254531,ORIGINAL-COPY,Copied from figures/model_1_initial_dataset/run1/roc_curves.png
ART_0096,first_experiment_stress_test_degradation.png,stress_test_degradation.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/figures/model_1_initial_dataset/run1/stress_test_degradation.png,Research Paper/04_RESULTS/01_FIRST_EXPERIMENT/04_FIGURES/first_experiment_stress_test_degradation.png,TIER A,general,FIRST_EXPERIMENT,Dataset 1 (Initial Synthetic),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:15:22,e664643c8ba4dfd90a4dec1e4acd488b2dba3bd6fbd9b84a0c4d1bbbe14539a0,159457,ORIGINAL-COPY,Copied from figures/model_1_initial_dataset/run1/stress_test_degradation.png
ART_0097,attention_fusion.py,attention_fusion.py,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/attention_fusion.py,Research Paper/03_SYSTEM_AND_METHOD/05_FUSION/attention_fusion.py,TIER B,general,ALL,UNKNOWN,N/A,TIER B,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:31:31,b3ccb5e8fd5917477359d98e97ec570be02424ceb9e985f9cebe663ba6e34b45,3687,ORIGINAL-COPY,Copied from models/attention_fusion.py
ART_0098,common.py,common.py,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/common.py,Research Paper/03_SYSTEM_AND_METHOD/05_FUSION/common.py,TIER B,general,ALL,UNKNOWN,N/A,TIER B,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:31:31,f6d27ab72aceb88a5b4c60597d82b13b1c51bbf611e1cb7fa7e6605e1488950a,1778,ORIGINAL-COPY,Copied from models/common.py
ART_0099,early_fusion.py,early_fusion.py,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/early_fusion.py,Research Paper/03_SYSTEM_AND_METHOD/05_FUSION/early_fusion.py,TIER B,general,ALL,UNKNOWN,N/A,TIER B,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:31:31,751dc13ff1d8ba4694c9f48ebc54198ffaf5d313af6c09c9e21d55935b04d3ba,822,ORIGINAL-COPY,Copied from models/early_fusion.py
ART_0100,late_fusion.py,late_fusion.py,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/late_fusion.py,Research Paper/03_SYSTEM_AND_METHOD/05_FUSION/late_fusion.py,TIER B,general,ALL,UNKNOWN,N/A,TIER B,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:31:31,63639ba83b7ad456329d808aaaa97025231ec1bf5d9d4755d19aa8cc09bd14c5,1839,ORIGINAL-COPY,Copied from models/late_fusion.py
ART_0101,pairwise.py,pairwise.py,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/pairwise.py,Research Paper/03_SYSTEM_AND_METHOD/05_FUSION/pairwise.py,TIER B,general,ALL,UNKNOWN,N/A,TIER B,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:31:31,ec29663e201e71c4fefed80bcbb238827c0fb9550467c3a05b847ed3c0df99e9,1686,ORIGINAL-COPY,Copied from models/pairwise.py
ART_0102,single_stream.py,single_stream.py,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/single_stream.py,Research Paper/03_SYSTEM_AND_METHOD/05_FUSION/single_stream.py,TIER B,general,ALL,UNKNOWN,N/A,TIER B,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:31:31,86521efa535995246950d263e3d2ab430cb5b5647cb5dd3b8b67b018e8c4d75b,1019,ORIGINAL-COPY,Copied from models/single_stream.py
ART_0103,__init__.py,__init__.py,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/__init__.py,Research Paper/03_SYSTEM_AND_METHOD/05_FUSION/__init__.py,TIER B,general,ALL,UNKNOWN,N/A,TIER B,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:31:31,21cc4328c7e3886de80f480723c13e173f3ba314609c512fc1f70673692551f4,608,ORIGINAL-COPY,Copied from models/__init__.py
ART_0104,current_final_attention_fusion.pt,attention_fusion.pt,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/final/checkpoints/attention_fusion.pt,Research Paper/08_EXPLAINABILITY/01_RESULTS/current_final_attention_fusion.pt,TIER A,general,CURRENT_FINAL_EXPERIMENT,Dataset 3 (Final Balanced),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 16:11:36,0bbf72b1c15911b3bdc8c6e756e55c268a418b5be5fb4994aed8f00692aec2d9,1147097,ORIGINAL-COPY,Copied from models/final/checkpoints/attention_fusion.pt
ART_0105,current_final_early_fusion.pt,early_fusion.pt,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/final/checkpoints/early_fusion.pt,Research Paper/04_RESULTS/02_CURRENT_FINAL_EXPERIMENT/08_MODELS/current_final_early_fusion.pt,TIER A,general,CURRENT_FINAL_EXPERIMENT,Dataset 3 (Final Balanced),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 16:08:10,0617c3ae9d3052bfc541b67310bc33666a1d81d41a57324968cb8cc19286e039,139633,ORIGINAL-COPY,Copied from models/final/checkpoints/early_fusion.pt
ART_0106,current_final_environment_only.pt,environment_only.pt,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/final/checkpoints/environment_only.pt,Research Paper/04_RESULTS/02_CURRENT_FINAL_EXPERIMENT/08_MODELS/current_final_environment_only.pt,TIER A,general,CURRENT_FINAL_EXPERIMENT,Dataset 3 (Final Balanced),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 16:02:31,091a256e5f2e718735d82c55fb6c29e2046c009c6356c2882c1f71d182d3dd27,18217,ORIGINAL-COPY,Copied from models/final/checkpoints/environment_only.pt
ART_0107,current_final_gaze_environment.pt,gaze_environment.pt,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/final/checkpoints/gaze_environment.pt,Research Paper/04_RESULTS/02_CURRENT_FINAL_EXPERIMENT/08_MODELS/current_final_gaze_environment.pt,TIER A,general,CURRENT_FINAL_EXPERIMENT,Dataset 3 (Final Balanced),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 16:04:56,a52b99927f8107d5829b821ece5db44cef795701f017126f2ce01f4853ccf46c,44393,ORIGINAL-COPY,Copied from models/final/checkpoints/gaze_environment.pt
ART_0108,current_final_gaze_interaction.pt,gaze_interaction.pt,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/final/checkpoints/gaze_interaction.pt,Research Paper/04_RESULTS/02_CURRENT_FINAL_EXPERIMENT/08_MODELS/current_final_gaze_interaction.pt,TIER A,general,CURRENT_FINAL_EXPERIMENT,Dataset 3 (Final Balanced),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 16:03:56,fe330ca7075f7b6dc44eb639ba244d5b7d241939faefa97bf1755d73dc43384c,46185,ORIGINAL-COPY,Copied from models/final/checkpoints/gaze_interaction.pt
ART_0109,current_final_gaze_only.pt,gaze_only.pt,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/final/checkpoints/gaze_only.pt,Research Paper/04_RESULTS/02_CURRENT_FINAL_EXPERIMENT/08_MODELS/current_final_gaze_only.pt,TIER A,general,CURRENT_FINAL_EXPERIMENT,Dataset 3 (Final Balanced),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:59:58,903e34e549f3d7d89cdd8bcdb251de26484c8770189fbdfbe6b18470239f8c06,18903,ORIGINAL-COPY,Copied from models/final/checkpoints/gaze_only.pt
ART_0110,current_final_interaction_environment.pt,interaction_environment.pt,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/final/checkpoints/interaction_environment.pt,Research Paper/04_RESULTS/02_CURRENT_FINAL_EXPERIMENT/08_MODELS/current_final_interaction_environment.pt,TIER A,general,CURRENT_FINAL_EXPERIMENT,Dataset 3 (Final Balanced),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 16:06:59,fffa891c652e41ba759d75ca21ae0e8d0e3e12ad0feb4e7b14a15f26bf042cac,45243,ORIGINAL-COPY,Copied from models/final/checkpoints/interaction_environment.pt
ART_0111,current_final_interaction_only.pt,interaction_only.pt,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/final/checkpoints/interaction_only.pt,Research Paper/04_RESULTS/02_CURRENT_FINAL_EXPERIMENT/08_MODELS/current_final_interaction_only.pt,TIER A,general,CURRENT_FINAL_EXPERIMENT,Dataset 3 (Final Balanced),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 16:00:57,681c41bea8ea1d08e6793d7fa6269ebae4e7f5017a552ccf5d90c0c2a48a5630,18665,ORIGINAL-COPY,Copied from models/final/checkpoints/interaction_only.pt
ART_0112,current_final_late_fusion.pt,late_fusion.pt,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/final/checkpoints/late_fusion.pt,Research Paper/04_RESULTS/02_CURRENT_FINAL_EXPERIMENT/08_MODELS/current_final_late_fusion.pt,TIER A,general,CURRENT_FINAL_EXPERIMENT,Dataset 3 (Final Balanced),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 16:10:26,2a856b4ce6c674a305a1779ad6023021e11109b73805185a19e3e3f3605c79ea,27631,ORIGINAL-COPY,Copied from models/final/checkpoints/late_fusion.pt
ART_0113,current_final_scaler.joblib,scaler.joblib,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/final/checkpoints/scaler.joblib,Research Paper/04_RESULTS/02_CURRENT_FINAL_EXPERIMENT/08_MODELS/current_final_scaler.joblib,TIER A,general,CURRENT_FINAL_EXPERIMENT,Dataset 3 (Final Balanced),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:58:27,acbb24d223f7d45a74f0bb96929082bc3d60385ed3e893f69b20fa23263bd79f,1679,ORIGINAL-COPY,Copied from models/final/checkpoints/scaler.joblib
ART_0114,first_experiment_attention_fusion.pt,attention_fusion.pt,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/model_1_initial_dataset/checkpoints/attention_fusion.pt,Research Paper/04_RESULTS/01_FIRST_EXPERIMENT/08_MODELS/first_experiment_attention_fusion.pt,TIER B,general,FIRST_EXPERIMENT,Dataset 1 (Initial Synthetic),N/A,TIER B,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:23:13,87d3c71cb9a326d27d60f99ed9bf756d44e3d0510a53f823ce18f74a018bc618,1147289,ORIGINAL-COPY,Copied from models/model_1_initial_dataset/checkpoints/attention_fusion.pt
ART_0115,first_experiment_early_fusion.pt,early_fusion.pt,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/model_1_initial_dataset/checkpoints/early_fusion.pt,Research Paper/04_RESULTS/01_FIRST_EXPERIMENT/08_MODELS/first_experiment_early_fusion.pt,TIER B,general,FIRST_EXPERIMENT,Dataset 1 (Initial Synthetic),N/A,TIER B,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:23:06,6f8ef2a0c4425b59ae43d982a3d87d31dcf3c5ea850e627dbd249dd6e137acc0,140209,ORIGINAL-COPY,Copied from models/model_1_initial_dataset/checkpoints/early_fusion.pt
ART_0116,first_experiment_environment_only.pt,environment_only.pt,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/model_1_initial_dataset/checkpoints/environment_only.pt,Research Paper/04_RESULTS/01_FIRST_EXPERIMENT/08_MODELS/first_experiment_environment_only.pt,TIER B,general,FIRST_EXPERIMENT,Dataset 1 (Initial Synthetic),N/A,TIER B,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:22:52,35e4c0c1269b97d59bcb309dc8323fc6c4819739e18d14c23780cea603e51b48,18665,ORIGINAL-COPY,Copied from models/model_1_initial_dataset/checkpoints/environment_only.pt
ART_0117,first_experiment_gaze_environment.pt,gaze_environment.pt,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/model_1_initial_dataset/checkpoints/gaze_environment.pt,Research Paper/04_RESULTS/01_FIRST_EXPERIMENT/08_MODELS/first_experiment_gaze_environment.pt,TIER B,general,FIRST_EXPERIMENT,Dataset 1 (Initial Synthetic),N/A,TIER B,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:22:59,d68e103dd70a5cd01c87f7ce2b8675b73ca5081590a74b8c76d8fc1e7b392646,45481,ORIGINAL-COPY,Copied from models/model_1_initial_dataset/checkpoints/gaze_environment.pt
ART_0118,first_experiment_gaze_interaction.pt,gaze_interaction.pt,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/model_1_initial_dataset/checkpoints/gaze_interaction.pt,Research Paper/04_RESULTS/01_FIRST_EXPERIMENT/08_MODELS/first_experiment_gaze_interaction.pt,TIER B,general,FIRST_EXPERIMENT,Dataset 1 (Initial Synthetic),N/A,TIER B,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:22:54,52d7d5a0a4c49800c459fe5fa8fdd944b7b9156220473d395049c200e20809fc,46249,ORIGINAL-COPY,Copied from models/model_1_initial_dataset/checkpoints/gaze_interaction.pt
ART_0119,first_experiment_gaze_only.pt,gaze_only.pt,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/model_1_initial_dataset/checkpoints/gaze_only.pt,Research Paper/04_RESULTS/01_FIRST_EXPERIMENT/08_MODELS/first_experiment_gaze_only.pt,TIER B,general,FIRST_EXPERIMENT,Dataset 1 (Initial Synthetic),N/A,TIER B,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:22:45,ce72aeeab3358329590e8e40ea3520450bea8917c0a292e627d85ad58faa6ddb,18711,ORIGINAL-COPY,Copied from models/model_1_initial_dataset/checkpoints/gaze_only.pt
ART_0120,first_experiment_interaction_environment.pt,interaction_environment.pt,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/model_1_initial_dataset/checkpoints/interaction_environment.pt,Research Paper/04_RESULTS/01_FIRST_EXPERIMENT/08_MODELS/first_experiment_interaction_environment.pt,TIER B,general,FIRST_EXPERIMENT,Dataset 1 (Initial Synthetic),N/A,TIER B,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:23:03,d7342954f5ef9652e53084423e7d261aa835e139b0c31144a905f9792519bbda,45755,ORIGINAL-COPY,Copied from models/model_1_initial_dataset/checkpoints/interaction_environment.pt
ART_0121,first_experiment_interaction_only.pt,interaction_only.pt,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/model_1_initial_dataset/checkpoints/interaction_only.pt,Research Paper/04_RESULTS/01_FIRST_EXPERIMENT/08_MODELS/first_experiment_interaction_only.pt,TIER B,general,FIRST_EXPERIMENT,Dataset 1 (Initial Synthetic),N/A,TIER B,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:22:49,58d588d88c57a2e49c01756cb9210c4529aa80d33401d89d34e7f7961a486b3e,19753,ORIGINAL-COPY,Copied from models/model_1_initial_dataset/checkpoints/interaction_only.pt
ART_0122,first_experiment_late_fusion.pt,late_fusion.pt,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/model_1_initial_dataset/checkpoints/late_fusion.pt,Research Paper/04_RESULTS/01_FIRST_EXPERIMENT/08_MODELS/first_experiment_late_fusion.pt,TIER B,general,FIRST_EXPERIMENT,Dataset 1 (Initial Synthetic),N/A,TIER B,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:23:11,1b63fda3ec80839aa6d684a63ca50c8621e2ae323620556db78074192cfd053a,28335,ORIGINAL-COPY,Copied from models/model_1_initial_dataset/checkpoints/late_fusion.pt
ART_0123,first_experiment_scaler.joblib,scaler.joblib,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/model_1_initial_dataset/checkpoints/scaler.joblib,Research Paper/04_RESULTS/01_FIRST_EXPERIMENT/08_MODELS/first_experiment_scaler.joblib,TIER B,general,FIRST_EXPERIMENT,Dataset 1 (Initial Synthetic),N/A,TIER B,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:28:02,353f9ae6f5bc8715bc87a80163ea1e2ec1070107dfa16a1084f7532a739bbe40,1679,ORIGINAL-COPY,Copied from models/model_1_initial_dataset/checkpoints/scaler.joblib
ART_0124,face_landmarker.task,face_landmarker.task,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/models/pretrained/gaze/face_landmarker.task,Research Paper/03_SYSTEM_AND_METHOD/05_FUSION/face_landmarker.task,TIER B,general,ALL,UNKNOWN,N/A,TIER B,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:31:31,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,3758596,ORIGINAL-COPY,Copied from models/pretrained/gaze/face_landmarker.task
ART_0125,current_final_ablation_results.csv,ablation_results.csv,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/results/final/ablation_results.csv,Research Paper/05_ABLATION/01_RESULTS/current_final_ablation_results.csv,TIER A,general,CURRENT_FINAL_EXPERIMENT,Dataset 3 (Final Balanced),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 16:12:27,dc452ffbaf3b5ac8f854e2c1b92b12c0fa4a937b885d7ea9e862495cae1a45ed,1133,ORIGINAL-COPY,Copied from results/final/ablation_results.csv
ART_0126,current_final_experiment_manifest.json,experiment_manifest.json,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/results/final/experiment_manifest.json,Research Paper/04_RESULTS/02_CURRENT_FINAL_EXPERIMENT/01_RAW_RESULTS/current_final_experiment_manifest.json,TIER A,general,CURRENT_FINAL_EXPERIMENT,Dataset 3 (Final Balanced),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 16:13:29,3e07e0ae89b19061585406046b8a0f8249a16d984a9e5c39b62eff61442670d7,996,ORIGINAL-COPY,Copied from results/final/experiment_manifest.json
ART_0127,current_final_hypothesis_results.json,hypothesis_results.json,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/results/final/hypothesis_results.json,Research Paper/04_RESULTS/02_CURRENT_FINAL_EXPERIMENT/01_RAW_RESULTS/current_final_hypothesis_results.json,TIER A,general,CURRENT_FINAL_EXPERIMENT,Dataset 3 (Final Balanced),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 16:12:27,70941eb714ca39298918acd0dab03e735298213b29067215e5299a9341def31f,512,ORIGINAL-COPY,Copied from results/final/hypothesis_results.json
